rule_idx,rule_name,rule_group,step,n_runs,turnout_mean,turnout_q25,turnout_q75,gini_assets_mean,gini_assets_q25,gini_assets_q75,collective_assets_mean,collective_assets_q25,collective_assets_q75,gini_dissatisfaction_mean,gini_dissatisfaction_q25,gini_dissatisfaction_q75,mean_dissatisfaction_mean,mean_dissatisfaction_q25,mean_dissatisfaction_q75,quality_distance_mean,quality_distance_q25,quality_distance_q75
1,approval,context,20,50,67.74,64.0,72.0,22.04,15.25,29.0,74641.02236328126,34885.873046875,108869.0859375,23.9,19.0,28.0,0.29945095658302306,0.26852627843618393,0.3270443230867386,0.325,0.25,0.5
1,approval,context,21,50,68.12,64.0,72.0,22.56,15.25,28.75,83786.01630859375,34663.5595703125,121437.7265625,24.3,21.0,27.75,0.2934334486722946,0.2615361735224724,0.31778958439826965,0.27,0.0,0.4375
1,approval,context,22,50,68.06,64.0,72.0,23.08,15.25,29.0,93361.9806640625,38630.8515625,125191.71875,24.54,21.0,28.0,0.29318036705255507,0.2530074343085289,0.3269869312644005,0.235,0.0,0.25
1,approval,context,23,50,68.18,64.25,71.75,23.96,14.25,30.0,103163.0200390625,42288.3623046875,135949.7734375,24.82,21.0,28.75,0.29499736934900284,0.25438152253627777,0.33498112857341766,0.305,0.0,0.5
1,approval,context,24,50,68.32,64.0,73.0,24.26,16.25,31.5,112379.8259375,42732.396484375,142926.8515625,24.86,20.25,28.75,0.294216423034668,0.2541307806968689,0.32310833781957626,0.31,0.0,0.5
1,approval,context,25,50,67.7,64.0,72.0,24.54,16.25,31.75,124122.26913085938,46518.0068359375,166737.0390625,24.1,20.25,27.0,0.29444767206907274,0.26593635231256485,0.3225226029753685,0.305,0.0,0.5
1,approval,context,26,50,68.02,63.25,73.0,25.04,18.0,32.0,134262.28845703125,45886.5126953125,194895.21875,23.82,20.0,27.0,0.2982907831668854,0.2622523084282875,0.32688330113887787,0.345,0.0,0.5
1,approval,context,27,50,67.86,64.0,71.0,25.3,18.0,33.0,147701.39525390626,48705.7978515625,213954.47265625,23.38,20.0,25.0,0.298734484910965,0.2685709744691849,0.32681135833263397,0.285,0.0,0.5
1,approval,context,28,50,67.2,63.25,71.0,25.84,18.25,33.75,165576.3484765625,51827.1201171875,244115.91796875,23.32,19.25,26.0,0.2977307766675949,0.2603733241558075,0.3314858376979828,0.225,0.0,0.25
1,approval,context,29,50,67.88,63.0,72.0,26.58,18.0,34.75,186878.2414453125,53628.638671875,279333.453125,23.02,19.5,26.0,0.30491587191820146,0.2675573229789734,0.3443891778588295,0.34,0.0,0.5
1,approval,context,30,50,67.04,63.0,70.0,27.2,17.25,35.0,207951.84866210938,55401.1884765625,288368.671875,23.46,20.0,27.0,0.30652939081192015,0.2718246728181839,0.3538619428873062,0.28,0.0,0.5
1,approval,context,31,50,67.14,63.0,71.0,27.74,19.0,35.0,230770.9702734375,62337.650390625,314667.9765625,22.82,20.0,27.0,0.3099044796824455,0.2736695483326912,0.34955742955207825,0.33,0.0,0.5
1,approval,context,32,50,68.1,64.0,72.0,28.12,19.25,36.75,252611.91662109375,70447.603515625,348575.1015625,22.92,20.0,26.0,0.304531013071537,0.2739148736000061,0.33174342662096024,0.27,0.0,0.5
1,approval,context,33,50,67.2,63.25,70.0,28.7,19.5,37.5,282883.9112304688,65176.3671875,384084.1875,22.52,20.0,25.75,0.30673423886299134,0.2734057530760765,0.34542834758758545,0.31,0.0,0.5
1,approval,context,34,50,69.02,66.0,71.75,28.88,20.25,38.5,311736.34162109374,69644.369140625,422010.671875,22.68,20.0,25.75,0.3080430486798286,0.27834975719451904,0.3367743045091629,0.38,0.0,0.6875
1,approval,context,35,50,66.78,63.0,70.0,29.48,21.25,39.0,343788.7151953125,74291.5546875,486825.734375,22.9,20.0,26.0,0.30375624090433123,0.269003726541996,0.3319190964102745,0.385,0.25,0.5
1,approval,context,36,50,68.68,65.0,73.0,29.76,20.5,39.0,376180.421484375,77604.03515625,482111.2421875,23.14,19.25,27.0,0.30190159380435944,0.268592968583107,0.33476653695106506,0.29,0.0,0.5
1,approval,context,37,50,68.0,62.0,73.0,30.3,21.0,38.75,419069.1601953125,82814.1328125,567692.6484375,22.98,20.0,26.0,0.30361728847026825,0.26545610278844833,0.33260615915060043,0.31,0.0,0.5
1,approval,context,38,50,68.26,63.0,73.0,30.78,20.25,39.0,465501.31634765625,90696.275390625,630719.046875,23.24,20.0,26.0,0.2996048167347908,0.2723546624183655,0.33216165006160736,0.35,0.0,0.5
1,approval,context,39,50,69.26,65.0,72.0,30.8,20.25,39.75,521301.44572265627,99245.1796875,649595.609375,23.8,20.25,26.75,0.29740816086530686,0.2676914110779762,0.33014434576034546,0.33,0.0,0.5
1,approval,context,40,50,67.48,64.0,70.0,30.98,21.0,39.5,595153.3169140625,105773.408203125,696042.359375,23.62,20.0,26.75,0.29376420557498933,0.2681123912334442,0.3362870216369629,0.3,0.25,0.5
1,approval,context,41,50,68.7,64.0,73.0,31.02,21.0,39.0,670663.4459960938,120481.29296875,694185.625,23.54,20.0,26.75,0.2933013853430748,0.26188747584819794,0.328458234667778,0.345,0.25,0.5
1,approval,context,42,50,68.28,63.0,72.0,31.28,21.0,39.75,760248.2179492187,139835.703125,732352.875,24.06,21.0,27.0,0.29134872555732727,0.25944916158914566,0.32367782294750214,0.285,0.0,0.5
1,approval,context,43,50,68.08,64.0,71.75,31.4,21.5,40.0,849437.026328125,136074.525390625,794591.9375,24.22,21.25,26.0,0.290552042722702,0.26140938699245453,0.31976308673620224,0.32,0.0,0.5
1,approval,context,44,50,68.1,64.0,72.25,31.68,21.25,40.0,970436.4676757812,149544.79296875,890593.34375,23.94,21.0,27.0,0.2921916505694389,0.2599158212542534,0.3179624602198601,0.29,0.0625,0.5
1,approval,context,45,50,68.54,63.0,72.75,32.0,23.0,40.0,1120010.9649609374,164632.3828125,934236.265625,24.06,21.0,27.75,0.2935875391960144,0.26005956530570984,0.324240006506443,0.3,0.25,0.5
1,approval,context,46,50,67.58,61.25,72.75,32.18,23.5,40.0,1263059.7830078125,180767.2265625,996223.453125,24.06,21.25,27.0,0.2911224761605263,0.26295262575149536,0.318890318274498,0.37,0.25,0.5
1,approval,context,47,50,67.64,62.0,72.0,32.38,23.25,40.0,1418042.4651953124,190619.1015625,1054785.875,24.06,21.0,28.0,0.2900222662091255,0.2701210230588913,0.3166079819202423,0.235,0.0,0.25
1,approval,context,48,50,68.52,62.25,72.75,32.54,23.5,40.75,1605901.8752734375,211951.86328125,1124598.75,23.38,20.0,26.75,0.2983034899830818,0.2711721733212471,0.3291412442922592,0.305,0.0,0.5
1,approval,context,49,50,66.92,62.25,71.0,32.6,23.25,40.0,1838703.6091210938,214477.69140625,1268040.375,23.56,21.0,26.75,0.296688506603241,0.2692318633198738,0.33046500384807587,0.355,0.0625,0.5
1,approval,context,50,50,67.84,62.25,72.0,32.88,23.0,40.75,2070819.5297460938,231265.12109375,1335349.84375,23.92,21.0,28.0,0.2931603118777275,0.26655263453722,0.31784069538116455,0.38,0.25,0.5
1,approval,context,51,50,66.58,61.25,70.0,32.92,21.5,41.5,2317004.8646484376,241234.62109375,1507711.5,24.1,21.0,27.0,0.2905233144760132,0.27162812650203705,0.31752078235149384,0.275,0.0,0.5
1,approval,context,52,50,68.8,64.0,73.75,33.38,23.0,42.5,2614552.4661328127,278091.9296875,1755215.3125,23.68,21.0,26.0,0.2959184029698372,0.27021778374910355,0.3200356438755989,0.32,0.0,0.5
1,approval,context,53,50,68.36,64.0,73.75,33.42,23.0,42.75,2956049.5166210937,318593.203125,1888116.21875,23.5,20.0,25.0,0.29493496239185335,0.2725607380270958,0.321916401386261,0.3,0.0,0.5
1,approval,context,54,50,68.42,64.25,73.0,33.66,23.25,44.0,3283053.0585546875,287245.1171875,2211012.625,23.1,20.0,25.0,0.29761736929416654,0.2723446562886238,0.32541872560977936,0.34,0.0,0.5
1,approval,context,55,50,68.18,63.0,73.0,33.72,24.0,44.75,3667882.016855469,325511.21875,2587776.75,23.32,20.25,24.75,0.29671514153480527,0.27450426667928696,0.32241345196962357,0.39,0.0625,0.5
1,approval,context,56,50,67.58,63.0,73.5,33.92,24.0,44.0,4191081.462871094,340086.7421875,2963882.4375,24.12,22.0,27.0,0.29091144740581515,0.26238105446100235,0.31948503851890564,0.35,0.25,0.5
1,approval,context,57,50,66.58,61.0,73.75,34.12,23.25,44.0,4619060.856113281,353159.5390625,3370865.9375,24.48,21.0,27.0,0.28962555915117266,0.2602998837828636,0.31804361939430237,0.315,0.0,0.5
1,approval,context,58,50,69.16,64.0,75.0,34.34,23.25,44.75,5059341.131464844,364871.8828125,3896819.625,24.26,21.25,27.0,0.2904443523287773,0.25861329585313797,0.31815940141677856,0.37,0.25,0.5
1,approval,context,59,50,67.66,61.25,72.0,34.52,23.0,44.75,5642319.74734375,377864.234375,4169761.6875,24.52,21.0,28.75,0.28535481423139575,0.2582172006368637,0.31015583872795105,0.285,0.0,0.5
1,approval,context,60,50,67.2,60.25,74.5,35.06,24.5,45.0,6379462.014785157,427375.7265625,4416231.4375,24.18,21.0,27.75,0.2918044653534889,0.2592257112264633,0.31126317381858826,0.3,0.0,0.5
1,approval,context,61,50,68.5,63.25,73.0,35.22,24.5,45.0,7208072.404023438,434395.3515625,5188906.875,24.0,20.25,28.75,0.2933828476071358,0.25728024542331696,0.3286242336034775,0.3,0.0,0.5
1,approval,context,62,50,67.4,60.5,73.0,35.38,23.25,46.0,8030145.816347656,446840.296875,6005566.75,24.2,21.0,28.0,0.2917723733186722,0.2544676512479782,0.3174421489238739,0.375,0.0,0.5
1,approval,context,63,50,69.22,63.0,75.5,35.66,23.25,45.75,9057603.104296874,477527.4296875,6656882.5,24.46,21.25,28.0,0.2885586109757423,0.24782998487353325,0.31841225177049637,0.33,0.0,0.5
1,approval,context,64,50,67.8,61.5,73.0,36.02,24.0,46.0,9826057.912558593,519956.1640625,7077981.25,24.24,21.0,27.75,0.288315669298172,0.2550734579563141,0.32143182307481766,0.33,0.0625,0.5
1,approval,context,65,50,67.44,61.25,72.0,36.42,24.5,46.0,10571102.451308593,548829.0625,8143441.25,24.08,21.0,28.0,0.28906253337860105,0.24834055081009865,0.3260696306824684,0.34,0.25,0.5
1,approval,context,66,50,67.28,60.0,73.0,36.42,25.75,46.0,11743947.887285156,538313.15625,8485155.375,23.74,20.0,27.0,0.2917757770419121,0.2490246295928955,0.322724349796772,0.305,0.0,0.5
1,approval,context,67,50,66.9,62.0,73.0,36.66,27.25,45.75,12954508.947070312,580615.84375,8959103.0,23.32,21.0,25.75,0.2933989948034286,0.25225958973169327,0.3386561796069145,0.325,0.0,0.5
1,approval,context,68,50,67.46,62.25,70.75,37.06,27.25,46.0,14531623.051523438,666940.734375,9649063.5,23.68,21.0,27.0,0.29318907916545867,0.2480691745877266,0.32599516212940216,0.36,0.25,0.5
1,approval,context,69,50,67.18,60.25,72.0,36.94,27.25,46.75,16628223.174101563,766105.75,10442787.25,23.24,20.25,25.75,0.2961448290944099,0.25409212708473206,0.3230476900935173,0.405,0.25,0.5
1,approval,context,70,50,67.82,60.25,73.0,37.16,28.5,46.0,18690352.08919922,841958.890625,11475807.75,23.44,20.0,26.75,0.29028658866882323,0.2542027458548546,0.32823970913887024,0.32,0.0,0.5
1,approval,context,71,50,67.48,61.0,73.75,37.44,29.5,46.75,20926214.793632813,796531.25,12950575.5,23.58,20.25,26.0,0.29063342571258544,0.251801036298275,0.32003653794527054,0.37,0.0,0.5
1,approval,context,72,50,68.32,63.0,74.0,37.7,31.25,46.0,24035167.54472656,853873.484375,12801589.5,23.72,21.0,27.0,0.28874157488346097,0.2460993379354477,0.31801996380090714,0.36,0.0,0.5
1,approval,context,73,50,67.66,61.25,75.0,37.78,30.25,46.0,27793233.938085936,950724.53125,13125690.5,23.62,20.0,26.75,0.2877258917689323,0.2500309720635414,0.3216027095913887,0.36,0.0,0.5
1,approval,context,74,50,68.12,61.0,72.75,38.22,29.5,46.5,31867139.62683594,918706.96875,13504030.75,24.06,21.0,27.75,0.2867535898089409,0.250381700694561,0.32367532700300217,0.345,0.0,0.5
1,approval,context,75,50,68.0,60.5,75.5,38.26,28.75,46.75,36502848.12543945,992935.484375,14024101.0,24.38,21.0,27.5,0.2876389330625534,0.2579740285873413,0.31932269781827927,0.295,0.0625,0.5
1,approval,context,76,50,68.26,61.25,74.0,38.18,28.75,46.5,41189702.11339844,1043281.1875,14693877.75,24.72,21.0,28.0,0.29004354596138,0.26283062994480133,0.3184877038002014,0.255,0.0,0.4375
1,approval,context,77,50,67.16,59.25,72.0,38.3,28.0,45.75,47745979.44107422,1182942.09375,15609798.75,24.16,21.0,27.0,0.2949110096693039,0.26595906913280487,0.3263174146413803,0.245,0.0,0.5
1,approval,context,78,50,67.54,62.0,73.0,38.64,28.0,46.75,54552195.65382812,1383335.6875,17651438.5,24.04,20.25,27.0,0.29662546068429946,0.259702630341053,0.3273792862892151,0.37,0.0,0.5
1,approval,context,79,50,67.16,62.0,74.0,38.6,27.75,46.0,63393482.66535156,1521913.34375,18631648.75,24.66,21.25,27.0,0.29233709424734117,0.2614501118659973,0.3270282819867134,0.305,0.0,0.5
1,approval,context,80,50,68.54,61.25,73.75,38.6,28.0,46.75,73796414.6431543,1560533.125,19885024.5,24.66,22.0,28.0,0.2948372846841812,0.26612454652786255,0.33059240877628326,0.335,0.0,0.5
1,approval,context,81,50,66.78,61.0,71.75,38.92,27.25,46.75,86101931.7680664,1597981.15625,21541409.0,24.52,21.0,28.0,0.295448309481144,0.2595146670937538,0.33010342717170715,0.32,0.0,0.5
1,approval,context,82,50,67.32,59.5,73.0,39.26,28.0,46.75,99941315.81385742,1576257.125,24786174.5,24.34,21.0,28.0,0.2928078058362007,0.2560777887701988,0.3286047652363777,0.355,0.0625,0.5
1,approval,context,83,50,66.48,59.25,71.75,39.56,28.25,46.75,113299610.00769532,1793495.4375,28922055.0,24.6,21.0,28.0,0.2889211630821228,0.25238365679979324,0.32485339045524597,0.285,0.0,0.5
1,approval,context,84,50,68.26,62.0,73.0,39.96,27.5,47.0,130020515.01168945,2066989.34375,33995087.0,24.08,20.25,28.0,0.29432752430438996,0.25965850055217743,0.32128871232271194,0.265,0.0,0.5
1,approval,context,85,50,66.68,60.0,71.75,40.24,28.5,47.0,151947612.47149414,2183536.375,40284213.0,23.66,20.0,27.75,0.30281063765287397,0.2640681862831116,0.33778905123472214,0.295,0.0,0.5
1,approval,context,86,50,67.98,60.5,73.0,40.62,31.0,47.0,163103727.6392871,2360401.0625,47928376.0,23.3,20.0,26.75,0.3046624743938446,0.2704492658376694,0.3388155400753021,0.35,0.0,0.5
1,approval,context,87,50,68.18,62.25,76.75,40.84,32.5,47.0,185549751.077334,2802147.125,51080487.5,23.96,20.25,27.0,0.2997289508581161,0.26645395159721375,0.33315305411815643,0.385,0.25,0.5
1,approval,context,88,50,66.92,59.0,73.75,41.0,31.25,47.75,214446863.9753418,3352101.625,52403279.0,24.18,20.25,27.0,0.2956558281183243,0.26483380049467087,0.3268773704767227,0.28,0.0,0.5
1,approval,context,89,50,66.98,61.0,72.0,41.5,32.0,47.75,250985618.45087892,3704470.875,50667777.0,23.76,20.0,27.0,0.29811772316694257,0.25762103497982025,0.33940184861421585,0.34,0.0,0.5
1,approval,context,90,50,68.3,62.0,74.75,42.08,33.5,48.75,291254487.6433789,4186647.3125,59200827.0,24.28,21.0,27.75,0.29530332058668135,0.2534695193171501,0.3386191055178642,0.305,0.0,0.5
1,approval,context,91,50,68.5,60.25,73.75,42.12,32.5,49.5,340409145.8878125,4630251.5,68909034.0,24.5,21.0,26.0,0.2937308469414711,0.2664879336953163,0.32366009056568146,0.325,0.25,0.5
1,approval,context,92,50,67.52,61.25,72.75,42.24,32.5,49.0,396508548.36865234,4614138.0,78409088.0,24.78,21.0,28.0,0.29217965483665465,0.262345515191555,0.3218870833516121,0.315,0.0,0.5
1,approval,context,93,50,68.16,62.0,73.75,42.62,32.5,50.0,461116440.05796874,5067712.875,90372132.0,24.92,22.0,27.75,0.2910319709777832,0.2582440450787544,0.32277827709913254,0.295,0.0,0.5
1,approval,context,94,50,68.16,61.0,75.0,42.88,34.0,49.75,529535504.650293,5419459.875,102883108.0,24.88,22.0,27.0,0.2901623019576073,0.2507661357522011,0.32657066732645035,0.275,0.0,0.5
1,approval,context,95,50,67.0,60.25,74.75,43.2,34.5,50.0,617517485.240293,5359390.0,107142794.0,24.68,22.0,28.0,0.28999003291130065,0.2574973776936531,0.3241281285881996,0.315,0.0,0.5
1,approval,context,96,50,67.2,61.25,73.0,43.32,34.5,50.0,720163336.3963476,5432669.875,125673684.0,24.42,22.0,26.75,0.29103916227817533,0.2621987983584404,0.318298801779747,0.325,0.25,0.5
1,approval,context,97,50,66.48,58.0,73.0,43.52,35.0,50.75,840019154.6368359,5648269.5,138573324.0,24.58,22.0,27.0,0.29061594754457476,0.254408523440361,0.32699763029813766,0.35,0.25,0.5
1,approval,context,98,50,67.18,60.0,73.0,43.72,34.75,50.75,976142129.9138086,5656721.375,151000328.0,24.78,21.0,27.0,0.2874636587500572,0.25494957715272903,0.31992340087890625,0.29,0.0,0.5
1,approval,context,99,50,67.18,61.0,72.0,44.04,34.0,51.0,1165599127.4007616,5833484.875,166592976.0,24.82,22.0,27.0,0.28934893637895587,0.26088935136795044,0.3266756236553192,0.29,0.0,0.5
1,approval,context,100,50,67.06,60.5,72.0,44.44,34.5,52.0,1283273458.2002149,5865701.375,161390696.0,24.46,22.0,27.0,0.2911160305142403,0.26246199756860733,0.3171025961637497,0.295,0.0,0.5
1,approval,context,101,50,66.52,58.25,72.0,44.76,34.75,52.0,1512732983.1461914,6807759.875,168426400.0,24.22,21.0,26.75,0.2940904274582863,0.27282703667879105,0.31792207062244415,0.34,0.0,0.5
1,approval,context,102,50,67.38,61.0,72.75,44.92,35.5,51.75,1751410613.9982617,7978655.875,201853636.0,24.48,21.0,27.75,0.29312960207462313,0.26418250799179077,0.327713243663311,0.36,0.25,0.5
1,approval,context,103,50,66.88,59.25,74.0,45.16,36.5,51.75,2074344061.555918,8357438.25,232456296.0,24.38,21.0,26.75,0.29138204038143156,0.2642706483602524,0.32665448635816574,0.32,0.25,0.5
1,approval,context,104,50,67.46,62.0,72.75,45.22,38.0,51.75,2400528807.0486326,8464199.0,255809276.0,24.32,21.0,27.0,0.29109357386827467,0.2679947763681412,0.324640728533268,0.315,0.0,0.5
1,approval,context,105,50,67.0,61.0,70.75,45.5,38.25,52.0,2854456114.4832616,8768293.5,283464624.0,24.52,22.0,27.75,0.2920494329929352,0.257499136030674,0.3215400502085686,0.295,0.0,0.5
1,approval,context,106,50,67.6,58.5,75.0,45.5,39.0,52.0,3210091422.967871,9936334.75,294737312.0,24.44,21.0,28.0,0.29255968898534773,0.25832177698612213,0.3255658522248268,0.37,0.25,0.5
1,approval,context,107,50,67.46,62.25,73.5,45.64,40.0,52.75,3499982474.180156,9696751.75,303739472.0,24.46,21.0,28.0,0.2924238300323486,0.2558075934648514,0.3280617371201515,0.315,0.0,0.5
1,approval,context,108,50,67.86,63.25,73.75,45.9,40.0,52.75,4056578695.4603906,10479924.0,324931856.0,23.74,20.0,27.0,0.29542646259069444,0.2616987079381943,0.32680628448724747,0.29,0.0,0.5
1,approval,context,109,50,67.26,58.0,74.75,45.84,40.0,52.75,4696678810.429648,9718597.75,375414256.0,23.66,20.25,26.75,0.29769147306680677,0.27287551760673523,0.33023642003536224,0.405,0.0625,0.5
1,approval,context,110,50,67.9,60.25,77.75,45.94,40.0,52.75,5083344580.923359,9508396.75,426108640.0,24.06,21.0,27.0,0.29408291399478914,0.2614171579480171,0.31737885624170303,0.315,0.0,0.5
1,approval,context,111,50,66.74,60.0,73.0,46.08,40.0,53.0,5586715086.240976,9969441.0,507849224.0,23.98,21.0,27.0,0.2983376157283783,0.27336471527814865,0.324290432035923,0.37,0.25,0.5
1,approval,context,112,50,67.08,61.25,72.0,45.98,40.0,53.75,6007297442.488359,10264688.0,503705056.0,24.16,20.25,27.0,0.29370571553707125,0.27152854204177856,0.3110542744398117,0.35,0.0625,0.5
1,approval,context,113,50,67.3,59.75,72.75,46.06,40.0,54.75,6702761823.0889845,11311238.25,498097584.0,24.74,22.0,27.75,0.2924511003494263,0.2627296596765518,0.3138589635491371,0.355,0.0,0.5
1,approval,context,114,50,66.82,61.25,69.75,46.1,40.0,55.75,7579595009.438555,12476286.75,571023448.0,24.78,22.0,27.0,0.29064540535211564,0.26177453994750977,0.30971845984458923,0.345,0.25,0.5
1,approval,context,115,50,66.86,58.5,72.5,45.98,40.25,56.0,8602622679.254648,13480928.75,679618680.0,24.34,22.0,27.0,0.2910971149802208,0.26357174664735794,0.3228970840573311,0.29,0.0,0.5
1,approval,context,116,50,67.74,60.25,76.0,46.1,40.0,56.75,9662168365.339062,15193242.25,804705744.0,24.56,22.0,28.0,0.2917359799146652,0.2656314894556999,0.3180098459124565,0.325,0.25,0.5
1,approval,context,117,50,66.44,61.0,71.0,46.3,40.25,56.5,10789556685.94957,17665745.5,943784016.0,24.2,21.0,27.75,0.29659205734729766,0.2687768191099167,0.32187947630882263,0.29,0.0,0.5
1,approval,context,118,50,67.06,60.0,72.5,46.28,40.0,56.5,12240441882.682617,20309920.5,1096819056.0,24.16,21.0,26.75,0.29863198220729825,0.26456572115421295,0.3278210535645485,0.355,0.0,0.6875
1,approval,context,119,50,67.38,60.25,74.0,46.48,40.5,56.5,13540920525.885313,20079707.0,1243297456.0,23.96,20.0,27.0,0.2971412441134453,0.26056138426065445,0.32878226786851883,0.34,0.0,0.5
1,approval,context,120,50,66.94,59.0,73.75,46.52,40.0,55.5,15089086401.132265,21269946.5,1396695552.0,24.2,20.0,28.0,0.29659496903419497,0.2622935324907303,0.32646429538726807,0.315,0.0,0.6875
1,approval,context,121,50,67.22,60.25,73.25,46.74,40.25,55.75,17168060644.58168,24467197.0,1588287264.0,24.14,21.0,28.0,0.29914951145648955,0.2638237401843071,0.33285463601350784,0.32,0.0,0.5
1,approval,context,122,50,67.06,59.25,74.0,46.8,40.5,54.75,19611737731.438633,28159126.5,1841074208.0,23.72,20.0,28.0,0.30178369373083114,0.2706911042332649,0.3357304036617279,0.285,0.0,0.5
1,approval,context,123,50,66.94,60.25,73.5,46.9,40.25,54.75,21543217740.000233,30452669.0,2115315104.0,23.32,20.25,26.0,0.3045075413584709,0.2769816517829895,0.33523911237716675,0.395,0.25,0.5
1,approval,context,124,50,66.3,60.25,73.75,46.94,40.25,54.75,24688452988.03914,33378330.0,2366020736.0,23.98,20.25,26.75,0.2997553712129593,0.26257599145174026,0.3381388261914253,0.32,0.0,0.5
1,approval,context,125,50,67.2,59.25,74.0,46.98,40.5,54.75,28419757652.833515,38000802.0,2524909696.0,24.06,21.0,26.0,0.2988778081536293,0.268941305577755,0.3225335255265236,0.31,0.0,0.5
1,approval,context,126,50,66.66,60.0,73.75,46.9,40.5,55.75,33126380984.74664,44000136.0,2473363648.0,23.48,20.0,27.0,0.3018270501494408,0.2680290713906288,0.3288145810365677,0.355,0.0,0.6875
1,approval,context,127,50,66.8,60.0,71.0,47.1,40.25,56.75,38295090051.20187,47826641.0,2557941792.0,23.78,21.0,26.75,0.29611861646175386,0.2658622935414314,0.3215629905462265,0.315,0.0,0.5
1,approval,context,128,50,68.14,60.0,74.0,47.12,39.25,56.5,40042506538.41672,43614603.0,2507606560.0,23.88,20.0,27.75,0.2991612121462822,0.2729218006134033,0.3232288360595703,0.425,0.0,0.75
1,approval,context,129,50,66.26,59.0,73.0,47.24,40.25,56.75,46244207958.54641,47399906.0,2616128128.0,24.34,22.0,26.75,0.2942562925815582,0.2770746275782585,0.31473691016435623,0.4,0.25,0.75
1,approval,context,130,50,66.84,60.0,75.0,47.32,39.25,56.75,53880010944.24797,48292804.0,2567801120.0,24.56,20.25,28.0,0.2922802981734276,0.2634018659591675,0.31653688102960587,0.385,0.0,0.75
1,approval,context,131,50,65.82,58.5,71.0,47.34,39.25,56.75,50390981282.67156,52362090.0,2480718528.0,24.54,21.0,27.0,0.2916421428322792,0.2667830213904381,0.3157934099435806,0.36,0.0,0.75
1,approval,context,132,50,66.06,58.25,73.0,47.36,40.0,56.75,53093915410.48344,55950240.0,2470795840.0,24.8,21.0,28.0,0.2919386896491051,0.25227880477905273,0.32619843631982803,0.365,0.0,0.6875
1,approval,context,133,50,66.74,60.0,72.75,47.36,40.25,57.75,61840499563.68531,53631778.0,2422389952.0,25.14,21.25,27.75,0.2901326024532318,0.2621575742959976,0.31808122247457504,0.34,0.0,0.5
1,approval,context,134,50,67.02,61.0,74.75,47.46,40.25,57.75,71868061928.82469,54219721.0,2305114752.0,24.76,21.0,28.0,0.2932199287414551,0.258674293756485,0.3244200870394707,0.34,0.0,0.75
1,approval,context,135,50,66.74,61.0,73.0,47.66,40.5,58.5,68742747915.91937,58267418.0,2452891520.0,24.52,22.0,27.0,0.2942990654706955,0.2567482367157936,0.31968943029642105,0.385,0.0,0.75
1,approval,context,136,50,67.48,61.25,73.0,47.74,40.5,57.75,65189919948.40188,62448476.0,2843370624.0,24.52,22.0,27.0,0.2921527951955795,0.26023155450820923,0.3223182037472725,0.35,0.0,0.75
1,approval,context,137,50,66.7,59.0,73.75,47.74,40.0,57.75,62689613162.93875,67262108.0,3332443200.0,24.72,22.0,27.75,0.2905886110663414,0.2533518671989441,0.32186125218868256,0.395,0.25,0.5
1,approval,context,138,50,66.74,60.0,75.25,47.72,40.0,57.75,64182341422.319374,67174724.0,3904447360.0,24.62,21.0,28.0,0.2887247288227081,0.2614521235227585,0.32217075675725937,0.28,0.0,0.5
1,approval,context,139,50,67.12,58.75,74.0,47.78,40.0,57.75,61618306781.311874,78604448.0,4518532480.0,24.4,21.0,27.0,0.2945392745733261,0.2618347927927971,0.3246747627854347,0.355,0.0625,0.5
1,approval,context,140,50,67.14,60.25,73.0,47.76,39.25,57.75,60521350275.60625,84889400.0,5109621760.0,24.16,21.0,28.0,0.29577705174684527,0.259940966963768,0.3261514753103256,0.395,0.25,0.5
1,approval,context,141,50,67.08,59.25,75.0,47.82,38.5,57.75,59732968567.5525,91840120.0,5764656000.0,24.38,20.25,29.0,0.2941854527592659,0.2639208510518074,0.3301333039999008,0.375,0.0,0.5
1,approval,context,142,50,67.06,58.25,72.75,47.88,37.75,58.0,63556619063.12937,107754138.0,6623839872.0,24.56,21.0,28.0,0.2928027328848839,0.2674698531627655,0.32866380363702774,0.25,0.0,0.5
1,approval,context,143,50,67.18,60.5,72.75,47.86,37.75,58.0,70671987034.78188,103355056.0,6937527808.0,23.38,21.0,26.0,0.30143919050693513,0.27638692408800125,0.32706766575574875,0.365,0.0,0.75
1,approval,context,144,50,67.68,62.0,73.75,47.92,36.25,58.75,80254053547.47375,107899144.0,7813070976.0,23.82,21.0,26.75,0.29808454066514967,0.2731270417571068,0.33173149824142456,0.345,0.0,0.5
1,approval,context,145,50,66.74,59.25,75.75,47.82,36.25,58.0,90476051069.21375,117172372.0,9163668608.0,23.8,20.0,28.0,0.2987057861685753,0.2661822959780693,0.324467234313488,0.355,0.0,0.5
1,approval,context,146,50,67.34,58.0,75.0,47.9,36.25,57.75,102560491264.0375,131904052.0,10605525248.0,23.94,21.0,28.0,0.2983775880932808,0.26358721405267715,0.3285409063100815,0.36,0.25,0.5
1,approval,context,147,50,67.28,59.25,74.0,47.84,37.0,57.75,119003792517.9375,133815612.0,11412783616.0,23.72,20.0,28.0,0.296936959028244,0.25867147743701935,0.3398993983864784,0.35,0.0,0.5
1,approval,context,148,50,66.26,59.0,71.5,47.82,37.0,57.5,137512902142.96875,156499924.0,11391028992.0,23.84,21.0,26.75,0.29625206500291823,0.2638995870947838,0.3315463289618492,0.33,0.0625,0.5
