design_id,rule_name,seed,run_dir,mean_turnout,turnout_std,turnout_start_window_mean,turnout_end_window_mean,turnout_drop_start_end,turnout_outside_20_80_share,turnout_decline_slope_norm,mean_gini,gini_std,mean_dist,dist_std,winner_changes_post_burnin,winner_change_rate_post_burnin,winner_entropy_norm,dist_nonzero_share,competitive_step_share,group_participation_std,group_turnout_range_mean,roll3_group_turnout_range_max,roll20_group_turnout_range_max,participant_share_max_abs_drift_20,participant_share_mean_abs_drift_20_w,participant_share_turnover_rate_w,participant_abstainer_delta_rel_gap_abs,puzzle_conflict_step_share,puzzle_dominance_share_conflict,power_recovery_share_conflict,puzzle_power_margin_mean_conflict,gate_no_lockin,gate_not_too_chaotic,gate_winner_entropy,gate_puzzle_anti_monopoly,passes_hard_gates
91,majority,175,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00175/run_0,57.11600112915039,5.5434160232543945,67.04,53.48,13.56000000000001,0.0,0.14176733067729122,57.156,14.572752811256766,0.502,0.3470992821176476,122.0,0.4899598393574297,0.4325770862456848,0.804,0.6305220883534136,0.37929026125625387,0.8017252252252254,1.0,0.9999999999999999,0.25889888651576587,0.19558782607143163,0.030749872160099695,0.05330841243267059,0.768,0.21354166666666666,0.78125,-0.40625,True,True,True,True,True
91,majority,197,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00197/run_0,75.7239990234375,4.744879245758057,68.6,78.44,-9.840000000000003,0.152,0.0,53.392,15.36432837273994,0.51,0.3143170067350661,164.0,0.6586345381526104,0.46151952474874725,0.828,0.6385542168674698,0.3394073085783133,0.812532981198516,1.0,0.9999999999999999,0.08233640960577399,0.061860170036225376,0.02721786306404545,0.010261608054861426,0.804,0.2835820895522388,0.5472636815920398,-0.20149253731343283,True,True,True,True,True
91,majority,199,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00199/run_0,62.90800094604492,3.701125383377075,67.4,62.12,5.280000000000008,0.0,0.057826613545817473,40.508,6.998130559320908,0.582,0.2985507161613951,59.0,0.23694779116465864,0.283798787167771,0.908,0.40160642570281124,0.390412181209764,0.797103448275862,1.0,0.9999999999999999,0.28639158119491964,0.26682326064321626,0.023854454055275268,0.09098104760050774,0.852,0.13615023474178403,0.8544600938967136,-0.534037558685446,True,True,False,True,False
91,majority,224,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00224/run_0,72.71199798583984,4.146544456481934,74.32,68.6,5.719999999999999,0.056,0.10011155378486097,31.92,3.9415406850478596,0.5,0.31686212526223895,74.0,0.2971887550200803,0.32834669124177557,0.816,0.4779116465863454,0.3643363644221249,0.905267285861713,1.0,0.9916666666666666,0.21498671520795598,0.18076457624278852,0.024007590302674332,0.10451929271221161,0.84,0.2,0.7904761904761904,-0.4154761904761905,True,True,True,True,True
91,majority,227,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00227/run_0,59.35200119018555,4.866500377655029,66.04,58.4,7.640000000000008,0.0,0.07454725099601685,55.084,19.71394181811522,0.515,0.3300921740567231,161.0,0.6465863453815262,0.5393662455961553,0.82,0.7389558232931727,0.3126199327134,0.7232359686609686,1.0,0.9887731481481482,0.23886554568544796,0.16198885851286937,0.030519232007681658,0.02917248010635376,0.868,0.2304147465437788,0.6497695852534562,-0.2672811059907834,True,True,True,True,True
91,majority,263,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00263/run_0,62.944000244140625,4.916661262512207,68.84,58.56,10.280000000000001,0.0,0.1170052589641437,52.876,6.985687030863369,0.485,0.2860986012523553,117.0,0.46987951807228917,0.4224151531234495,0.844,0.4779116465863454,0.3850376017984994,0.87508,1.0,0.9999999999999999,0.20992898674061744,0.14786558438405856,0.029875091614842753,0.09455913677811623,0.764,0.23036649214659685,0.7068062827225131,-0.3494764397905759,True,True,True,True,True
91,majority,297,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00297/run_0,57.400001525878906,7.9299139976501465,68.84,44.84,24.0,0.0,0.2487834262948213,56.048,10.11012137498198,0.588,0.27120140265716336,89.0,0.357429718875502,0.3008247562793437,0.948,0.5381526104417671,0.36173957242652455,0.8477052908067542,1.0,0.9999999999999999,0.36548953446815324,0.23267166219796118,0.03223451042603242,0.07622865960001945,0.848,0.14622641509433962,0.7688679245283019,-0.4693396226415094,True,True,True,True,True
91,majority,300,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00300/run_0,71.09600067138672,5.298971652984619,68.56,63.28,5.280000000000001,0.02,0.0499161752988053,43.212,13.706294394331985,0.569,0.2707067204818828,130.0,0.5220883534136547,0.6032905944252879,0.924,0.46184738955823296,0.3363274839641876,0.7194795918367347,1.0,0.9772108843537414,0.20033359253949623,0.18419367998818031,0.0362212361674462,0.017932546325027943,0.748,0.20320855614973263,0.7112299465240641,-0.3783422459893048,True,True,True,True,True
91,majority,307,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00307/run_0,63.7760009765625,5.004197597503662,68.68,60.52,8.160000000000004,0.0,0.08604047808764949,25.436,7.992334681094034,0.594,0.33030349923430374,155.0,0.6224899598393574,0.44105408909399435,0.868,0.7710843373493976,0.18274617753100653,0.46398890353768407,0.7235772357723578,0.6323170731707317,0.09924571362851736,0.06795832561204823,0.036470090012157036,0.01138298213481903,0.82,0.14634146341463414,0.7658536585365854,-0.36341463414634145,True,True,True,True,True
91,majority,310,data/simulation_output/doe_20260302_175623/design_0091/rule_majority/seed_00310/run_0,86.93599700927734,4.719852924346924,76.56,87.32,-10.759999999999991,0.928,0.0,23.084,3.2296542642621473,0.558,0.282764607568155,33.0,0.13253012048192772,0.18319291473223556,0.908,0.4779116465863454,0.3359519483026909,0.8915642135642136,1.0,0.9999999999999999,0.06983860468297742,0.06307697481658793,0.02162799341580545,0.07141279429197311,0.828,0.0821256038647343,0.9178743961352657,-0.5772946859903382,True,True,False,True,False
